,name_product,price_product,link_product,description_product,color_product,condicion,images
8,Portátil Computador Hp Intel Dual Core Ram 8gb 256gb Ssd 14,1.190.000,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=c0NfFzoKoNtZw7tX%2Bq0pLviI%2FutJUnfikuCaFh75CL56JOLMB9NFuEWx7NTgHpvHiUlaJbQ4Hjf9Ij%2B4Y3vWFWZ%2FFodIIdrjZ5Akv0TDGRTpvG0O1mRF1%2FrN2lNZhWi5CkLBv%2BFEWzUmARwuehuZX30ZBoo5t35pTiZE9i8vvPUXiTfcgqa7pGQt3L8JVYFgZaY%2BlLZ8i6ON74dtyYzhAO4HTn7iNl8aSlC5ocqc78wxFnOlFSDA1IVJAd96E%2BC0ASbkqOj56YjviityVsjNSnUM1gr4uRFEuQEUOdbTEIa4UX2XRGl3wBAPJfW9pE56Q62oaR%2FiUqmDtsDoTF9h%2FvljqQZf43zreKXwJgR5dWtCwsCce10sV9RsdEZlPIMdetOYAb%2BsxryhcNRw%2Fnz%2BnKXud04StuRQJGxyFz6aaGvScmV4UuVaclLelkvGeqEjgArW%2FBRvF7zs6mrj4tMf%2FMOxSxQ3PJJw%2BIa2Ijqw9zXhg7yeR9LDrTuKzbfWmU0VwCI2vvsl09gDE%2Bdex4yu9V3mO54sVsuitC1bfW1MVA0mZgt%2FInx1JmKXBEXr%2F8FdBxz40M2kG4VrC3snizVgniztJVfuhCFkKNuA2%2FwQ5TNVn6F0ImUGKWL7xoWVgOLMEEAOOZVlBRHp6FSO6G4oAptCyVFulDrbCei4G1xhaGGhsQttfZmPuddcFGtrLex3Y3zTsRx%2BuhU7UWjX%2FhI9FuQGMA%3D%3D&rb=x,"***DISPONIBILIDAD INMEDIATA*** ***DESPACHAMOS EL MISMO DIA***  POWER COMPUTER DISTRIBUIDORES A NIVEL NACIONAL Ir directamente al enlace de nuestros productos: https://listado mercadolibre com co/_CustId_131337899   Procesador: Intel® Celeron Dual Core® N4020 (frecuencia base de 1 1 GHz  frecuencia de rafaga de hasta 2 8 GHz  4 MB de cache L2 y 2 nucleos) •Memoria: 8 GB de RAM DDR4 •Almacenamiento: Unidad de estado solido 256 GB •Pantalla: 14"" diagonal  HD (1366 x 768) •Camara: Camara HD HP True Vision de 720p con microfono digital integrado •Tarjeta de Video: Integrado UHD Intel •Unidad Optica: NO •Teclado: Teclado de tamano completo color negro intenso Espanol (Tecla Ñ) •Wifi + Bluetooth: Wifi 802 11b/g/n y Bluetooth® 4 2 •Red: LAN 10/100/1000 GbE integrada •Puertos: 1 USB Type-C® con SuperSpeed de 5 Gbps de Velocidad de senalizacion; 2 USB Type-A con SuperSpeed de 5 Gbps Velocidad de senalizacion; 1 HDMI 1 4; 1 RJ-45; 1 conector inteligente CA; 1 combinacion de auriculares y microfono •Puertos de Video: 1 HDMI 1 4; 1 RJ-45 •Puertos de Audio: 1 combinacion de auriculares y microfono •Lector de Huella: No •Sistema Operativo: FreeDos •Dimensiones (anch  x prof  x alt ): 32 4 x 22 59 x 1 99 cm •Peso: 1 47 kg   *POWER COMPUTER Es una empresa reconocida por ser DISTRIBUIDORES A NIVEL NACIONAL de tecnologia a un precio realmente sorprendente  conocenos y disfruta de todos los productos que tenemos para tu negocio  oficina y hogar   *¿POR QUE COMPRAR EN POWER COMPUTER? -Experiencia de 10 anos en el mercado  -Excelente servicio POS / PRE venta  generando un acompanamiento completo en tu proceso de compra  -Brindamos la solucion a tu necesidad y una experiencia satisfactoria en tu compra  -Agilidad en la comunicacion  despachos y entregas  -El inventario de nuestros productos  esta disponible para envios inmediatos  -Implementamos ENVIO GRATIS en productos seleccionados   (EFECTY - VIA BALOTO y otros puntos de pago autorizados por MercadoLibre)  *GARANTIA  -GARANTIA EN TODOS NUESTROS PRODUCTOS -Si necesitas INICIAR el PROCESO DE GARANTIA  ten en cuenta que en el documento que respalda tu compra y recibes en fisico con tu producto encuentras el contacto donde te puedes comunicar y obtener respuesta oportuna  Debes tener en cuenta que los gastos relacionados con el envio del producto para aplicar garantia  TENDRAN QUE SER CANCELADOS POR EL COMPRADOR  -RECUERDA: Guardar los empaques originales -CUALQUIER SIGNO DE MANIPULACION INTERNA O EXTERNA IMPLICA LA PERDIDA AUTOMATICA DE LA GARANTIA  -EL ROMPIMIENTO DE LOS SELLOS DE SEGURIDAD IMPLICA LA PERDIDA AUTOMATICA DE LA GARANTIA  -NO SE RESPONDE POR GOLPES  QUEMADURAS  SOBRE VOLTAJES O MAL MANEJO DEL PRODUCTO   *DEVOLUCIONES  --RECUERDA: GUARDAR LAS CAJAS Y/O LOS EMPAQUES ORIGINALES  --DEBE TENER SUS ACCESORIOS  MANUALES Y ETIQUETAS  -SIN DAÑOS O MARCAS DE MAL USO  EN CAJAS Y/O EMPAQUES DEL ORIGINALES DEL PRODUCTO  -NO SON ACEPTADOS COMO DEVOLUCIONES: -rayones  golpes y cualquier tipo de mal trato del producto  danos por malos usos de los productos   *IMPORTANTE -HORARIO: LUN / VIERN - 8:00AM - 7:00PM - JORNADA CONTINUA -Si tienes alguna duda  estamos disponibles para responderlas  Solo debes ir a la seccion de PREGUNTAS y te daremos claridad en el menor tiempo posible - ¿TIENES ALGUN PROBLEMA CON EL PRODUCTO? No te preocupes te brindaremos la mejor solucion de forma rapida y sencilla   ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Recuerda que como usuario estas en el derecho de revisar el producto para verificar que todo este en perfectas condiciones  Si observas alguna anomalia (DAÑO / DETERIORO / MAL EMPAQUE / Deja la observacion en la guia y ese sera el soporte para dar inicio al seguimiento y determinar el mal manejo en el transporte y poder darte solucion   POWER COMPUTER ",Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_950698-MCO54195172307_032023-V.webp
9,Computador Portátil Hp 240 G7 Intel Celeron Ram 8gb Hdd 1 Tb,1.049.900,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=50VD2UIPidQE7FrmsTtDOAG8VQdqEASlRn9AdhZjuk6USs7Re0w5gBfrCb1ouoaRREw44wmxFavDhB2p8IXYLH3EOGRtukJFot0i06swMNAZk%2BvJuer3cLc%2FuAo7QJY8%2Bt7xY%2FQoyEYI9bk1FEQ9VcIp69W9Keo7xwD22j6oKjJ5BvOfEJIl4wECUZrwbePT0DtgfARAC2TDhPaYVmN1CvSko0JuHj%2BhNkDcJsge4ml6w9%2F9RpxQRCnxEiOvK%2BKMpUInkfkKz1GRnrRO2oKRUMocWUit888kzPh%2FUnQ3wRw3zpzT%2F5LYanq%2BP%2BJx1F23dmS7XRZwrY7B%2BxMbXJl5IwQiaA3fB19lzCLGMnmn9JZ86q1YEN87aAt1MNCMJwn1uf5zLVXY8A%2BR1y0FKTqSK7uf4XKvq9M627UXJY2VQq%2Bh2vh5x56qS%2F4ntfIjPfCrCbhws%2FltKIr3VHI6faH%2BAmgloiYbVtjehouA7rDB%2FbE0%2Fga%2BT3IpL77LCFvNXVl5%2BRSfgjlxPq%2B0e%2BYOyzfODcyFL%2B2LAQ39Huu3NLevRmYdR%2BaAONypBY9EyWWHbbx1ahGQlODv5azKgk7BCx4EuGxS7RTOXccgMXlRjim%2B4KRSL65PWw73E4PWBHWTztr0%2BOjQotkU0CgLrf5OG7PaOsA0mKN6jeSfx0su3MF%2BZqLD%2BKBRHtdwp%2Brapqyat9M60gszj4TuivZSVJEiMYt%2FASSFAw%3D%3D&rb=x,SOMOS BODEGA TECNOLOGICA DE MEDELLIN Y ES UN GUSTO PARA NOSOTROS PODER ATENDERLOS  WINDOWS Y OFFICE INSTALADOS ,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_854306-MLA52299262280_112022-V.webp
10,Computador Portatil Hp Amd Ryzen 5 Ram 16gb Disco Ssd 512gb,2.049.900,https://articulo.mercadolibre.com.co/MCO-602774021-computador-portatil-dell-core-i5-10gen-8gb-1tera-256gb-ssd-_JM#position=11&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,Marca DELL Modelo Vostro 3400 Color Gris Pantalla 14 pulgadas HD Display Procesador Intel Core i5-1135G7 Undecima Generacion Ram 8gb Disco duro 1 tera Disco estado solido 256gb ssd Graficos Intel® Iris® Xe con memoria grafica compartida Sistema Operativo Linux ( Se envia con Windows 10 no licenciado),Gris,Nuevo,https://http2.mlstatic.com/D_NQ_NP_667949-MCO46182313313_052021-V.webp
11,Computador Portatil Dell Core I5 10gen 8gb 1tera 256gb Ssd,2.499.540,https://articulo.mercadolibre.com.co/MCO-976220174-computadores-portatiles-port-toshiba-tecra-a40-g-ci5-_JM#position=12&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,***DISTRIBUIDOR AUTORIZADO TIENDA OKPAYA***  =============== Derrocha Servicios y Soluciones Informaticas =============== ========================== DEROCHA STORE ===========================  Portatil Dynabook-Tecra A40-G Win 10 Pro- Intel® Core™i5-10210U quad-Core(6M Cache up to 4 20 GHz) 14 0-inch widescreen HD 1366x768 display 8 GB DDR4=8 GB On-Board 512 GB M 2 PCIe NVMe SSD/Trusted Platform Module (dTPM) 2 0 Fingerprint Reader Win Hello Face Sign-in Webcam with Dual Microphones Intel® Wi-Fi 6AX200(802 11ax plus Bluetooth® 5) Intel® UHD Graphics/HDMI® RJ-45  USB-C 2xUSB 3 1 ports microSD™Card Slot Spill-Resistant Backlit LATAM Keyboard/EPEAT®Rated,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_982242-MCO51778825516_092022-V.webp
12,Computadores Portatiles Port Toshiba Tecra A40-g Ci5,6.283.700,https://articulo.mercadolibre.com.co/MCO-602691263-computador-portatil-dell-core-i5-10gen-12gb-1tera-14pulgadas-_JM#position=13&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,Marca DELL Modelo Vostro 3400 Color Gris Pantalla 14 pulgadas HD Display Procesador Intel Core i5-1135G7 Undecima Generacion Ram 12gb Disco duro 1 tera Graficos Intel® Iris® Xe con memoria grafica compartida Sistema Operativo Linux ( Se envia con Windows 10 no licenciado),Gris,Nuevo,https://http2.mlstatic.com/D_NQ_NP_914403-MCO45063639047_032021-V.webp
13,Computador Portatil Dell Core I5 10gen 12gb 1tera 14pulgadas,2.298.580,https://articulo.mercadolibre.com.co/MCO-916981838-computador-portatil-lenovo-intel-core-i5-ssd-512gb-ram-20gb-_JM#position=14&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,"PROCESADOR: INTEL® CORE™ I5 DE 10MA GENERACION  NUMERO DE PROCESADOR: I5-10210U CANTIDAD DE NUCLEOS: 4  CANTIDAD DE SUBPROCESOS: 8  FRECUENCIA BASICA DEL PROCESADOR: 1 60 GHZ  FRECUENCIA TURBO MAXIMA: 4 20 GHZ  GRAFICOS DEL PROCESADOR: GRAFICOS UHD INTEL® CORE™  TIPO DE ALMACENAMIENTO DE DISCO 1: SSD 512GB NVME GEN3 PCI-E CAPACIDAD DE MEMORIA RAM: 20GB DDR4 3200MHZ TAMAÑO PANTALLA: 14"" FULL HD (1920 X 1080)  CONECTIVIDAD: No  PUERTOS HDMI: 1  No  PUERTOS USB: 3  No  PUERTOS SD: 1  No  SALIDAS DE AUDIO: 1  OPCIONES DE CONECTIVIDAD: BLUETOOTH WIFI VERSION SISTEMA OPERATIVO: WINDOWS 11 HOME  --------------------------------------------------------------------------  GARANTIA: Garantia de 12 meses por cualquier defecto de fabrica  *Guardando empaques originales  Porque Comprar en COMPUMARKET BGA ?  Experiencia de 8 anos en el mercado  excelente servicio en la venta  Seriedad  Cumplimiento  - Agilidad en la comunicacion  despachos y entregas  - Los productos que tenemos publicados los tenemos en inventario disponibles  - Excelente reputacion en nuestra tienda - Emision de factura Legal en todas nuestras ventas - Descuentos en compras directas  IMPORTANTE  1  Puedes retirar el producto en Nuestras tiendas fisicas en el CENTRO de BUCARAMANGA Horario Lunes a viernes 8:00am a 6:00pm Jornada continua  2  Contamos con servicio de DOMICILIO  Servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de la compra  3  Para seleccionar una transportadora diferente a Servientrega debes elegir la opcion “Acuerdas con el comprador” y te contactaremos para ultimar detalles  4 Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS 5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADO PAGO (Efecty  PSE o tarjeta de credito)  o Efecty Mercado libre responde por tu dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador  7  Para el proceso de garantia debes entregar el producto con los empaques y accesorios ORIGINALES  ¿COMO COMPRAR? 1  Haz clic en el boton comprar y realiza el pago con tarjetas debito o credito o en efectivo en puntos Efecty si quieres cancelar en efectivo  mercado libre te genera un codigo con esas cancelas en Efecty y listo la compra se ve reflejada en nuestro portal 2  Luego obtendras nuestros datos y recibiras tu compra   ¿PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despacharemos tu compra en el menor tiempo posible maximo 24 horas habiles  una vez reflejada la compra  ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Si observas alguna anomalia no firme la guia y devuelve el producto pues debes recibirlo 100% a satisfaccion ",Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_716150-MCO50516630236_062022-V.webp
14,Computador Portatil Lenovo Intel Core I5 Ssd 512gb Ram 20gb,2.469.900,https://articulo.mercadolibre.com.co/MCO-893968296-computadora-portatil-rca-viking-pro-101-2-en-1-portatil-de-_JM#position=15&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,"------ ------ FREE-ZONE ------ ------ ------ Tu intermediario aliado  ------ ¿Si tienes dudas?: No dudes en preguntar  antes de ofertar  ------   NOMBRE EN ESPAÑOL: Computadora portatil RCA Viking Pro 10 1 2-en-1  portatil de 32 GB  rosa cuadruple  con pantalla tactil y teclado desmontable Google Android 5    NOMBRE EN INGLES: RCA Viking Pro 32gb Quad Core 10 1'' Hdmi Bluetooth Wifi Detachable Keyboard Android 5 0 Lollipop- PINK   * Este producto restaurado esta probado y certificado para verse y funcionar como nuevo  El proceso de restauracion incluye pruebas de funcionalidad  limpieza basica  inspeccion y reenvasado  El producto se envia con todos los accesorios relevantes y puede llegar en una caja generica  La tableta Android 2 en 1 RCA Viking Pro 10 1 ""es un dispositivo versatil para el trabajo y el entretenimiento  La pantalla de 1280 x 800 muestra graficos y colores claros  mientras que el procesador de cuatro nucleos ofrece un rendimiento eficiente y multitarea  Adjunte la pantalla y el teclado para la funcionalidad de la computadora portatil o desconectelos para obtener una tableta Android de 10 1 ""convenientemente portatil  Las camaras duales permiten video chatear con familiares  amigos y colegas  Esta tableta Android de 32GB tambien esta disponible en una seleccion de colores elegantes    ---------------------------------------------------------------------------------- ------ POLITICAS ----------------------------------------------------------------------------------   Nuestros proveedores se encuentran ubicados en el exterior  por lo que los tiempos de entrega pueden variar dependiendo de la ubicacion del mismo; por favor  validar disponibilidad de tiempos en la parte superior de la publicacion junto al precio   CONDICIONES DE LA VENTA:  * Somos tienda virtual y actuamos a traves de un contrato de mandato con representacion el cual se ejecuta y se toma como aceptado al momento de realizar el pago de su producto en esta plataforma  junto con la copia de su factura se enviara una copia de los terminos y condiciones los cuales rigen para la compra realizada de su parte   * La obtencion de los articulos a Medida (Talla o Color) asi como de compatibilidad  deberan ser consultados a traves del chat publico de ML y en caso de compra: estos deben ser confirmados en el chat Post-Venta   NUESTRA GARANTIA: Nuestros proveedores nos ofrecen una garantia de 30 dias la cual extendemos a nuestros clientes  esta cubre danos por defectos del material o errores en la fabricacion  NO cubre mala manipulacion por parte del usuario   IMPORTANTE: Debe conservar el embalaje de su producto en buen estado  en caso de retracto o devolucion  cualquier desperfecto anula la misma   ESTA TIENDA Y SUS CLIENTES AL REALIZAR UNA COMPRA SE ENTENDERA QUE ACEPTAN APEGARSE A LAS NORMAS DE ""COMPRA PROTEGIDA""  ""PRODUCTOS QUE NO TIENEN DEVOLUCION"" y DEMAS POLITICAS DE LA PLATAFORMA DE MERCADO LIBRE Y MERCADO PAGO   COMPRA PROTEGIDA: Compra Protegida tiene como objeto otorgar una cobertura a todos aquellos compradores que hayan comprado y pagado una compra a traves de Mercado Libre y cumplan con la totalidad de los requisitos detallados en las Politicas de MERCADO PAGO  PRODUCTOS QUE NO TIENEN DEVOLUCION: Gracias al Programa de Compra Protegida puedes devolver todos los productos que compres en Mercado Libre  Sin embargo  existen algunos productos que no tienen devolucion y otros que podras devolver solo si cumplen con determinadas condiciones establecidas por MERCADO LIBRE",NO-COLOR,Vendedor No establacio Condicion,https://http2.mlstatic.com/D_NQ_NP_949644-MCO49952302107_052022-V.webp
15,"Computadora Portátil Rca Viking Pro 10.1 2-en-1, Portátil De",1.691.000,https://articulo.mercadolibre.com.co/MCO-605403210-acer-predator-helios-300-computadora-portatil-_JM#position=16&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,"Acer Predator Helios 300 - Computadora portatil para juegos de video   Intel i7-10750H  NVIDIA GeForce RTX 2060 6GB  pantalla HD de 15 6"" con monitor de 144Hz 3ms IPS  canal dual de 16GB DDR4  Marca Acer Sistema operativo Windows 10 Pro Fabricante de CPU Intel Tamano de pantalla vertical 15 6 Pulgadas RAM 16 GB Sobre este articulo Procesador Intel Core i7-10750H de 6 nucleos (hasta 5 0 GHz) con Windows 10 Professional de 64 bits Overclockable NVIDIA GeForce RTX 2060 con 6 GB de VRAM GDDR6 dedicado Pantalla panoramica de 15 6 pulgadas Full HD (1920 x 1080) con retroiluminacion LED (tasa de actualizacion de 240 Hz  tiempo de respuesta de sobremarcha de 3 ms  brillo de 300 nit y 100 % sRGB) 16 GB DDR4 2933 MHz de doble canal  512 GB NVMe SSD (2 x M 2 ranuras  1 ranura abierta para actualizaciones faciles) Teclado retroiluminado RGB de 4 zonas  inalambrico: Killer Double Shot Pro Wireless-AX 1650i 802 11ax WiFi 6  LAN: Killer Ethernet E2600 10/100/1000 Gigabit Ethernet LAN  DTS X: Ultra Audio  4th Gen All-Metal AeroBlade ventilador 3D Acer Predator Helios 300 PH315-53-736J Gaming Laptop comes with these high level specs: 10th Generation Intel Core i7-10750H 6-Core Processor 2 6GHz with Turbo Boost Technology up to 5 0GHz  15 6"" Full HD (1920 x 1080) widescreen LED-backlit IPS display  240Hz Refresh Rate  16:9 aspect ratio  3ms Overdrive Response Time  300nit Brightness  100% sRGB  Overclockable NVIDIA GeForce RTX 2060 with 6GB of dedicated GDDR6 VRAM  16GB DDR4 2933MHz Dual-Channel Memory  512GB PCIe NVMe SSD (2 x PCIe M 2 Slots 1 Slot Available)  1 - Available Hard Drive Bay  DTS X:Ultra Audio  featuring optimized Bass  Loudness  Speaker Protection with up to 6 custom content modes by smart amplifier  Acer True Harmony Technology  Two Built-in Stereo Speakers  Acer Purified Voice technology with two built-in microphones  Killer Double Shot Pro Wireless-AX 1650i 802 11ax WiFi 6 featuring 2x2 MU-MIMO technology (Dual-Band 2 4GHz and 5GHz)  Killer Ethernet E2600 10/100/1000 Gigabit Ethernet LAN  HD Webcam (1280 x 720) supporting Super High Dynamic Range (SHDR)  1 - USB Type-C port supporting USB 3 2 Gen 2 (up to 10 Gbps) & Charging   1 - USB 3 2 Gen 2 Port (Featuring Power-off Charging)  2 - USB 3 2 Gen 1 Ports  1 - HDMI 2 0 Port with HDCP Support  1 - Mini Display Port 1 4  Lithium Ion Battery  Up to 6-hours Battery Life  Windows 10 Professional  3 Year Commercial Warranty  5 51 lbs  2 5 kg (system unit only)  (NH Q7YAA 005)",Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_988146-MCO44777346454_022021-V.webp
16,Acer Predator Helios 300 - Computadora Portátil,12.100.000,https://articulo.mercadolibre.com.co/MCO-916999226-computador-portatil-lenovo-intel-core-i5-ssd-256gb-ram-8gb-_JM#position=17&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,"PROCESADOR: INTEL® CORE™ I5 DE 10MA GENERACION  NUMERO DE PROCESADOR: I5-10210U CANTIDAD DE NUCLEOS: 4  CANTIDAD DE SUBPROCESOS: 8  FRECUENCIA BASICA DEL PROCESADOR: 1 60 GHZ  FRECUENCIA TURBO MAXIMA: 4 20 GHZ  GRAFICOS DEL PROCESADOR: GRAFICOS UHD INTEL® CORE™  TIPO DE ALMACENAMIENTO DE DISCO 1:SSD 256GB NVME GEN3 PCI-E CAPACIDAD DE MEMORIA RAM: 8GB DDR4 3200MHZ TAMAÑO PANTALLA: 14"" FULL HD (1920 X 1080)  CONECTIVIDAD: No  PUERTOS HDMI: 1  No  PUERTOS USB: 3  No  PUERTOS SD: 1  No  SALIDAS DE AUDIO: 1  OPCIONES DE CONECTIVIDAD: BLUETOOTH WIFI VERSION SISTEMA OPERATIVO: WINDOWS 11 HOME  ------------------------------------------------------------------------  GARANTIA: Garantia de 12 meses por cualquier defecto de fabrica  *Guardando empaques originales  Porque Comprar en COMPUMARKET BGA ?  Experiencia de 8 anos en el mercado  excelente servicio en la venta  Seriedad  Cumplimiento  - Agilidad en la comunicacion  despachos y entregas  - Los productos que tenemos publicados los tenemos en inventario disponibles  - Excelente reputacion en nuestra tienda - Emision de factura Legal en todas nuestras ventas - Descuentos en compras directas  IMPORTANTE  1  Puedes retirar el producto en Nuestras tiendas fisicas en el CENTRO de BUCARAMANGA Horario Lunes a viernes 8:00am a 6:00pm Jornada continua  2  Contamos con servicio de DOMICILIO  Servicio desde 4000 dependiendo de tu ubicacion  En la seccion de preguntas puedes confirmar el valor exacto antes de la compra  3  Para seleccionar una transportadora diferente a Servientrega debes elegir la opcion “Acuerdas con el comprador” y te contactaremos para ultimar detalles  4 Debido a nuestra excelente reputacion de MERCADO LIDER PLATINIUM la mayoria de nuestros productos cuentan con el servicio de flete GRATIS 5  Tu DINERO esta 100% PROTEGIDO  manejamos pagos exclusivamente por MERCADO PAGO (Efecty  PSE o tarjeta de credito)  o Efecty Mercado libre responde por tu dinero  6  Cualquier gasto relacionado con el envio del producto para aplicar garantia corre por cuenta del comprador  7  Para el proceso de garantia debes entregar el producto con los empaques y accesorios ORIGINALES  ¿COMO COMPRAR? 1  Haz clic en el boton comprar y realiza el pago con tarjetas debito o credito o en efectivo en puntos Efecty si quieres cancelar en efectivo  mercado libre te genera un codigo con esas cancelas en Efecty y listo la compra se ve reflejada en nuestro portal 2  Luego obtendras nuestros datos y recibiras tu compra   ¿PUEDO PAGAR CONTRA ENTREGA? A traves de Mercado Libre no aceptamos pagos contra entrega  si nos contactas directamente y estas en la misma ciudad si es posible   ¿CUANDO RECIBO EL PRODUCTO? Despacharemos tu compra en el menor tiempo posible maximo 24 horas habiles  una vez reflejada la compra  ¿QUE MAS DEBO SABER? Al recibir tu compra verifica que se encuentre en excelente estado  sin averias o piezas faltantes  Si observas alguna anomalia no firme la guia y devuelve el producto pues debes recibirlo 100% a satisfaccion ",Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_975675-MCO50513416395_062022-V.webp
17,Computador Portatil Lenovo Intel Core I5 Ssd 256gb Ram 8gb,2.069.900,https://articulo.mercadolibre.com.co/MCO-659275954-computador-portatil-lenovo-athlon-12gb-ram-256-ssd-_JM#position=18&search_layout=stack&type=item&tracking_id=93f10ab3-ed27-41d8-9453-fa5740e688b2,"Procesador AMD Athlon Gold 3150u hasta 2 4GHz -Memoria ram 12GB -Disco estado solido 256gb ssd -Pantalla 14"" HD -Sistema FreeDOS (se envia con Windows 10 no licenciado) -Graficos Integrados AMD Radeon -1x HDMI 1 4b -2x USB 3 1 Gen 1 - 1x USB 2 0 -1x headphone / microphone combo jack (3 5mm) -WLAN + Bluetooth 11ac  2×2 + BT5 0 -Peso 1 6 kg (3 53 lbs) -Color Gris Se envia con programas basicos instalados antivirus  office  pdf  reproductores  navegador",Gris,Nuevo,https://http2.mlstatic.com/D_NQ_NP_660286-MCO47252660345_082021-V.webp
